lat,lon,rep_date,fuel,elev,slope,aspect,temp,rh,ws,wd,pcp,ffmc,dmc,dc,bui,isi,fwi,ros,hfi,sfc,tfc,frp,cbh,sfl,cfl,greenup,pcuring,pconif
43.6598,-65.4126,2023-06-01 18:21:00,D2,21.0,0.337731,51.009,17.432,72.0,15.671,244.0,0.027,83.726,22.246,94.418,27.999,3.909,7.733,0.0,0.0,0.12,0.12,10.64,,17.2348,0.206095,0.0,39,0
43.6859,-65.4683,2023-06-01 18:21:00,D2,30.0,0.707549,237.995,17.503,73.0,15.539,244.0,0.029,83.676,22.511,96.136,28.398,3.857,7.706,0.0,0.0,0.12,0.12,18.56,,20.4729,0.187289,1.0,29,0
43.6769,-65.3557,2023-06-01 18:21:00,D2,30.0,1.92297,51.8637,17.998,71.0,15.57,244.0,0.03,84.068,22.764,95.233,28.498,4.07,8.099,0.0,0.0,0.12,0.12,6.95,,0.0,-1.0,1.0,33,0
43.647,-65.3326,2023-06-01 18:21:00,D2,12.0,1.15677,96.2034,17.606,71.0,15.831,244.0,0.027,83.982,22.087,92.915,27.708,4.076,7.977,0.0,0.0,0.12,0.12,42.43,,0.0,-1.0,1.0,33,0
43.6566,-65.4109,2023-06-01 18:21:00,D2,22.0,0.253106,147.095,17.426,73.0,15.686,244.0,0.027,83.713,22.253,94.45,28.009,3.905,7.728,0.0,0.0,0.12,0.12,12.77,,17.2348,0.206095,0.0,39,0
43.6768,-65.3641,2023-06-01 18:21:00,D2,56.0,1.37045,38.3333,18.292,71.0,15.574,244.0,0.03,84.031,23.389,97.784,29.273,4.05,8.192,0.0,0.0,0.12,0.12,10.34,,0.0,-1.0,1.0,29,0
43.6732,-65.4048,2023-06-01 18:21:00,M2_50,30.0,1.22729,183.504,17.704,72.0,15.604,244.0,0.029,83.84,22.591,95.458,28.387,3.955,7.878,1.64,492.0,1.0,1.0,10.15,,16.9754,0.428388,0.0,41,50
43.6783,-65.5627,2023-06-01 18:21:00,M2_50,44.0,0.660019,204.624,17.237,75.0,15.522,244.0,0.025,83.321,22.599,98.326,28.705,3.679,7.434,1.49,451.0,1.01,1.01,12.27,,14.1217,0.285742,1.0,33,50
43.6767,-65.4034,2023-06-01 18:21:00,M2_65,60.0,1.22729,183.504,18.134,72.0,15.587,244.0,0.029,83.867,23.372,98.399,29.329,3.965,8.05,2.14,738.0,1.15,1.15,28.86,,19.1683,0.482677,0.0,41,65
43.6799,-65.3977,2023-06-01 18:21:00,M2_65,60.0,0.952956,184.514,18.192,72.0,15.57,244.0,0.03,83.911,23.412,98.413,29.362,3.985,8.091,2.16,745.0,1.15,1.15,27.36,,19.5805,0.251135,1.0,30,65
43.6767,-65.3959,2023-06-01 18:21:00,M2_50,60.0,1.24762,204.254,18.173,72.0,15.585,244.0,0.029,83.898,23.393,98.352,29.34,3.981,8.08,1.68,519.0,1.03,1.03,28.86,,18.8841,0.383635,1.0,30,50
43.6798,-65.4053,2023-06-01 18:21:00,M2_50,43.0,1.22729,183.504,17.929,72.0,15.572,244.0,0.03,83.879,22.964,96.822,28.832,3.969,7.976,1.66,503.0,1.01,1.01,36.52,,16.9208,0.266999,1.0,29,50
43.686,-65.4607,2023-06-01 18:21:00,M2_65,35.0,0.469707,64.7989,17.604,73.0,15.54,244.0,0.029,83.704,22.656,96.555,28.559,3.872,7.759,2.05,689.0,1.12,1.12,20.17,,16.8402,0.574472,1.0,26,65
43.6858,-65.4838,2023-06-01 18:21:00,M2_65,26.0,0.79628,227.545,17.38,73.0,15.535,244.0,0.028,83.62,22.371,95.883,28.259,3.828,7.632,2.01,669.0,1.11,1.11,19.54,,20.4729,0.187289,1.0,35,65
43.6766,-65.4269,2023-06-01 18:21:00,O1b,30.0,0.0883883,81.8699,17.622,72.0,15.59,244.0,0.029,83.774,22.554,95.664,28.38,3.918,7.812,0.3,32.0,0.35,0.35,23.56,,17.2362,0.206095,1.0,36,0
43.6697,-65.4744,2023-06-01 18:21:00,O1b,11.0,0.902254,222.754,17.092,74.0,15.617,244.0,0.027,83.556,21.907,94.101,27.695,3.812,7.512,0.53,56.0,0.35,0.35,3.36,,17.2348,0.206095,1.0,36,0
43.569,-65.4906,2023-06-01 18:21:00,O1b,11.0,0.33541,26.5651,16.137,77.0,16.291,244.0,0.018,82.858,21.0,92.577,26.801,3.604,6.999,0.3,32.0,0.35,0.35,8.57,,17.1908,0.597755,0.0,44,0
43.673,-65.4205,2023-06-01 18:21:00,O1b,26.0,0.0883883,81.8699,17.571,72.0,15.607,244.0,0.029,83.777,22.446,95.176,28.241,3.922,7.796,0.63,66.0,0.35,0.35,7.32,,14.2205,0.473222,0.0,39,0
43.5729,-65.4519,2023-06-01 18:21:00,C1,3.0,0.257391,60.9454,16.268,76.0,16.102,244.0,0.018,83.05,21.079,91.237,26.723,3.658,7.083,0.07,9.0,0.42,0.42,20.73,,15.8457,0.378657,0.0,79,100
43.6001,-65.3406,2023-06-01 18:21:00,C2,0.0,0.261008,106.699,17.037,72.0,15.917,244.0,0.023,83.67,21.502,90.931,27.027,3.928,7.606,2.55,1109.0,1.34,1.45,4.69,,0.0,-1.0,0.0,56,100
43.683,-65.4901,2023-06-01 18:21:00,D2,10.0,0.79628,227.545,17.119,73.0,15.546,244.0,0.028,83.58,21.936,94.356,27.746,3.81,7.517,0.0,0.0,0.12,0.12,11.59,,20.3503,0.196168,1.0,35,0
43.5693,-65.4589,2023-06-01 18:21:00,D2,3.0,0.333542,77.0054,16.207,76.0,16.119,244.0,0.018,83.005,21.04,91.21,26.689,3.64,7.046,0.0,0.0,0.12,0.12,27.33,,17.3695,0.315595,1.0,30,0
43.5927,-65.4758,2023-06-01 18:21:00,D2,1.0,0.30104,4.76364,16.311,76.0,15.998,244.0,0.02,83.089,21.12,91.684,26.804,3.657,7.094,0.0,0.0,0.12,0.12,24.9,,17.3818,0.353782,0.0,39,0
43.5949,-65.4907,2023-06-01 18:21:00,D2,3.0,0.302076,24.444,16.297,76.0,15.981,244.0,0.019,83.055,21.158,92.065,26.875,3.638,7.072,0.0,0.0,0.12,0.12,75.3,,16.9148,0.421208,1.0,38,0
43.6833,-65.4193,2023-06-01 18:21:00,C2,44.0,1.06434,183.366,17.9,72.0,15.556,244.0,0.03,83.845,22.974,97.066,28.867,3.948,7.944,2.68,1134.0,1.41,1.41,46.72,,20.1531,0.439012,1.0,31,100
43.6803,-65.3488,2023-06-01 18:21:00,M2_35,-1.0,1.92297,51.8637,17.656,70.0,15.679,244.0,0.031,84.116,22.005,92.351,27.581,4.118,8.028,1.24,320.0,0.86,0.86,7.49,,19.8522,0.259623,1.0,26,35
43.6731,-65.4126,2023-06-01 18:21:00,M2_65,26.0,0.111803,153.435,17.611,72.0,15.606,244.0,0.029,83.808,22.468,95.123,28.253,3.938,7.826,2.09,696.0,1.11,1.11,10.15,,20.1531,0.439012,0.0,41,65
43.5661,-65.4758,2023-06-01 18:21:00,M2_65,9.0,0.490217,70.641,16.191,76.0,16.13,244.0,0.017,82.932,21.137,91.863,26.837,3.608,7.012,1.81,581.0,1.07,1.07,23.64,,17.3556,0.554391,1.0,33,65
43.6648,-65.5858,2023-06-01 18:21:00,M2_50,26.0,0.206912,115.017,16.82,76.0,15.563,244.0,0.023,83.182,22.026,96.665,28.065,3.621,7.229,1.44,428.0,0.99,0.99,15.72,,20.8703,0.144261,1.0,35,50
43.6833,-65.4272,2023-06-01 18:21:00,M2_65,44.0,0.728869,185.906,17.86,72.0,15.557,244.0,0.03,83.814,22.952,97.122,28.856,3.932,7.914,2.1,712.0,1.13,1.13,23.56,,17.2877,0.51945,1.0,37,65
43.6834,-65.404,2023-06-01 18:21:00,M2_50,43.0,1.45194,177.039,17.966,72.0,15.554,244.0,0.03,83.906,22.993,96.868,28.86,3.979,7.998,1.67,506.0,1.01,1.01,28.86,,19.1931,0.412316,1.0,29,50
43.6502,-65.3391,2023-06-01 18:21:00,D2,24.0,0.939415,115.201,17.783,71.0,15.687,244.0,0.028,83.976,22.468,94.137,28.143,4.044,7.994,0.0,0.0,0.12,0.12,4.75,,0.0,-1.0,1.0,36,0
43.6802,-65.3656,2023-06-01 18:21:00,D2,56.0,1.37045,38.3333,18.313,71.0,15.558,244.0,0.03,84.046,23.409,97.845,29.296,4.055,8.205,0.0,0.0,0.12,0.12,14.74,,0.0,-1.0,1.0,29,0
43.5866,-65.3651,2023-06-01 18:21:00,D2,22.0,0.520216,125.218,17.072,73.0,15.999,244.0,0.021,83.481,21.881,92.881,27.541,3.848,7.551,0.0,0.0,0.12,0.12,44.25,,0.0,-1.0,1.0,34,0
43.5662,-65.4598,2023-06-01 18:21:00,D2,7.0,0.333542,77.0054,16.229,76.0,16.134,244.0,0.017,82.983,21.116,91.533,26.785,3.633,7.048,0.0,0.0,0.12,0.12,62.32,,18.2097,0.310799,1.0,30,0
43.6737,-65.4326,2023-06-01 18:21:00,O1b,23.0,0.158114,71.565,17.477,73.0,15.604,244.0,0.028,83.734,22.342,94.984,28.138,3.9,7.74,0.76,80.0,0.35,0.35,434.51,,19.0471,0.253341,1.0,39,0
43.5626,-65.4588,2023-06-01 18:21:00,D2,7.0,0.395285,71.565,16.203,76.0,16.152,244.0,0.017,82.966,21.094,91.443,26.757,3.628,7.035,0.0,0.0,0.12,0.12,27.33,,19.4766,0.310799,1.0,30,0
43.6861,-65.4446,2023-06-01 18:21:00,D2,35.0,0.218661,149.036,17.682,72.0,15.542,244.0,0.029,83.765,22.7,96.428,28.58,3.903,7.817,0.0,0.0,0.12,0.12,19.1,,17.3866,0.353782,1.0,34,0
43.6768,-65.3722,2023-06-01 18:21:00,D2,46.0,0.497808,51.1155,18.117,71.0,15.577,244.0,0.03,83.997,23.114,96.864,28.955,4.033,8.11,0.0,0.0,0.12,0.12,10.34,,0.0,-1.0,1.0,29,0
43.5662,-65.4678,2023-06-01 18:21:00,D2,7.0,0.490217,70.641,16.196,76.0,16.133,244.0,0.017,82.957,21.101,91.599,26.78,3.62,7.025,0.0,0.0,0.12,0.12,23.64,,18.2097,0.310799,1.0,33,0
43.6767,-65.4112,2023-06-01 18:21:00,C2,43.0,1.22729,183.504,17.871,72.0,15.588,244.0,0.029,83.836,22.924,96.81,28.799,3.949,7.935,2.68,1134.0,1.41,1.41,46.72,,16.8416,0.574472,0.0,41,100
43.566,-65.484,2023-06-01 18:21:00,M2_65,11.0,0.398826,57.8043,16.136,77.0,16.31,244.0,0.017,82.859,20.989,92.444,26.778,3.608,7.003,1.8,572.0,1.06,1.06,181.27,,20.1185,0.546546,1.0,32,65
43.5654,-65.4882,2023-06-01 18:21:00,M2_65,13.0,0.398826,57.8043,16.143,77.0,16.311,244.0,0.017,82.843,21.029,92.663,26.834,3.6,6.998,1.8,578.0,1.07,1.07,165.81,,19.1674,0.418744,1.0,32,65
43.6782,-65.5706,2023-06-01 18:21:00,M2_50,38.0,0.660019,204.624,17.13,75.0,15.516,244.0,0.025,83.298,22.434,97.838,28.519,3.667,7.383,1.48,444.0,1.0,1.0,12.27,,20.1452,0.661899,1.0,29,50
43.6766,-65.419,2023-06-01 18:21:00,M2_65,26.0,1.06434,183.366,17.609,72.0,15.589,244.0,0.029,83.805,22.476,95.223,28.27,3.933,7.82,2.08,693.0,1.11,1.11,46.72,,16.7701,0.467392,1.0,36,65
43.6769,-65.3471,2023-06-01 18:21:00,M2_50,-1.0,1.92297,51.8637,17.636,71.0,15.695,244.0,0.03,84.102,21.983,92.289,27.556,4.114,8.017,1.72,506.0,0.98,0.98,6.95,,19.8943,0.183148,1.0,38,50
43.6384,-65.5779,2023-06-01 18:21:00,M2_50,23.0,0.262797,154.654,16.611,76.0,15.695,244.0,0.021,83.062,21.807,95.841,27.8,3.589,7.129,1.42,417.0,0.98,0.98,5.4,,16.6986,0.45025,1.0,34,50
43.5927,-65.4836,2023-06-01 18:21:00,M2_65,4.0,0.30104,4.76364,16.319,76.0,15.995,244.0,0.019,83.064,21.181,92.045,26.892,3.645,7.087,1.83,587.0,1.07,1.07,35.24,,14.923,0.499964,0.0,39,65
43.6692,-65.592,2023-06-01 18:21:00,C2,23.0,0.206912,115.017,16.793,76.0,15.537,244.0,0.024,83.189,21.967,96.52,28.002,3.62,7.217,2.32,960.0,1.38,1.38,6.24,,16.3896,0.463605,1.0,31,100
43.5867,-65.3489,2023-06-01 18:21:00,D2,0.0,1.05904,59.5002,16.877,73.0,15.985,244.0,0.021,83.555,21.382,90.704,26.907,3.883,7.508,0.0,0.0,0.12,0.12,29.69,,0.0,-1.0,1.0,23,0
43.6862,-65.4366,2023-06-01 18:21:00,D2,29.0,0.218661,149.036,17.643,72.0,15.542,244.0,0.03,83.796,22.572,95.79,28.409,3.919,7.818,0.0,0.0,0.12,0.12,19.1,,19.0471,0.253341,1.0,34,0
43.6861,-65.4528,2023-06-01 18:21:00,D2,35.0,0.469707,64.7989,17.642,73.0,15.541,244.0,0.029,83.734,22.677,96.492,28.569,3.887,7.787,0.0,0.0,0.12,0.12,20.17,,17.2362,0.206095,1.0,32,0
43.6796,-65.4285,2023-06-01 18:21:00,D2,30.0,0.158114,71.565,17.64,72.0,15.575,244.0,0.029,83.786,22.572,95.724,28.401,3.921,7.82,0.0,0.0,0.12,0.12,23.55,,17.2362,0.206095,1.0,37,0
43.6717,-65.5627,2023-06-01 18:21:00,M2_50,37.0,0.642748,166.504,17.095,75.0,15.554,244.0,0.025,83.284,22.383,97.551,28.448,3.667,7.372,1.48,444.0,1.0,1.0,11.09,,21.0211,0.214079,1.0,33,50
43.6726,-65.4682,2023-06-01 18:21:00,M2_65,29.0,1.05253,217.278,17.38,73.0,15.605,244.0,0.027,83.595,22.393,95.829,28.271,3.829,7.635,2.01,669.0,1.11,1.11,3.9,,17.3852,0.353782,1.0,30,65
43.6863,-65.4287,2023-06-01 18:21:00,M2_65,29.0,0.728869,185.906,17.682,72.0,15.542,244.0,0.03,83.827,22.594,95.733,28.42,3.936,7.85,2.09,702.0,1.12,1.12,23.55,,20.0876,0.51401,1.0,37,65
43.6865,-65.4055,2023-06-01 18:21:00,M2_50,60.0,1.45194,177.039,18.208,72.0,15.539,244.0,0.03,83.92,23.438,98.566,29.399,3.984,8.095,1.68,519.0,1.03,1.03,36.52,,21.7433,0.206083,1.0,29,50
43.5691,-65.4748,2023-06-01 18:21:00,M2_65,9.0,0.355317,39.2894,16.22,76.0,16.115,244.0,0.017,82.953,21.159,91.922,26.861,3.615,7.029,1.81,581.0,1.07,1.07,14.91,,17.3556,0.554391,1.0,33,65
43.569,-65.4827,2023-06-01 18:21:00,M2_65,11.0,0.398826,57.8043,16.216,76.0,16.112,244.0,0.017,82.928,21.196,92.188,26.919,3.603,7.016,1.8,578.0,1.07,1.07,14.91,,17.3556,0.554391,1.0,33,65
43.5856,-65.3791,2023-06-01 18:21:00,D2,20.0,0.30104,175.236,16.96,74.0,16.015,244.0,0.021,83.414,21.782,92.726,27.446,3.818,7.482,0.0,0.0,0.12,0.12,256.75,,0.0,-1.0,1.0,32,0
43.6719,-65.4695,2023-06-01 18:21:00,D2,29.0,1.05253,217.278,17.367,73.0,15.608,244.0,0.027,83.586,22.384,95.829,28.263,3.825,7.627,0.0,0.0,0.12,0.12,108.02,,17.2348,0.206095,1.0,30,0
43.5692,-65.4668,2023-06-01 18:21:00,D2,8.0,0.4272,69.444,16.239,76.0,16.118,244.0,0.018,82.978,21.149,91.757,26.835,3.627,7.046,0.0,0.0,0.12,0.12,27.33,,16.8251,0.400704,1.0,33,0
43.5835,-65.3641,2023-06-01 18:21:00,D2,22.0,0.520216,125.218,17.052,73.0,16.013,244.0,0.021,83.468,21.863,92.816,27.52,3.844,7.54,0.0,0.0,0.12,0.12,23.5,,0.0,-1.0,1.0,29,0
43.6831,-65.4512,2023-06-01 18:21:00,D2,35.0,0.469707,64.7989,17.625,73.0,15.556,244.0,0.029,83.722,22.661,96.434,28.55,3.884,7.779,0.0,0.0,0.12,0.12,22.95,,17.4388,0.249464,1.0,26,0
43.6733,-65.3897,2023-06-01 18:21:00,D2,26.0,1.24762,204.254,17.731,72.0,15.6,244.0,0.029,83.902,22.536,94.98,28.291,3.987,7.919,0.0,0.0,0.12,0.12,8.88,,0.0,-1.0,1.0,31,0
43.6767,-65.3882,2023-06-01 18:21:00,D2,45.0,0.952956,184.514,18.018,71.0,15.583,244.0,0.03,83.93,23.041,96.858,28.897,3.998,8.038,0.0,0.0,0.12,0.12,11.96,,0.0,-1.0,1.0,30,0
43.6435,-65.3388,2023-06-01 18:21:00,D2,2.0,0.950329,116.565,17.439,71.0,15.717,244.0,0.027,83.936,21.869,91.9,27.423,4.028,7.845,0.0,0.0,0.12,0.12,54.93,,0.0,-1.0,1.0,26,0
43.5867,-65.3573,2023-06-01 18:21:00,D2,25.0,0.936082,34.1145,17.156,73.0,15.992,244.0,0.021,83.517,21.981,93.143,27.649,3.865,7.598,0.0,0.0,0.12,0.12,44.25,,0.0,-1.0,1.0,34,0
43.5866,-65.3729,2023-06-01 18:21:00,D2,20.0,0.30104,175.236,17.002,74.0,16.006,244.0,0.021,83.446,21.807,92.719,27.465,3.832,7.51,0.0,0.0,0.12,0.12,34.16,,0.0,-1.0,1.0,32,0
43.5866,-65.3809,2023-06-01 18:21:00,D2,20.0,0.30104,175.236,16.958,74.0,16.011,244.0,0.021,83.412,21.783,92.752,27.45,3.816,7.479,0.0,0.0,0.12,0.12,34.16,,0.0,-1.0,1.0,32,0
43.6768,-65.3803,2023-06-01 18:21:00,D2,52.0,0.690335,238.325,18.152,71.0,15.58,244.0,0.03,83.963,23.24,97.487,29.123,4.015,8.106,0.0,0.0,0.12,0.12,11.96,,0.0,-1.0,1.0,31,0
43.5834,-65.3719,2023-06-01 18:21:00,D2,20.0,0.30104,175.236,16.981,74.0,16.019,244.0,0.021,83.432,21.788,92.651,27.442,3.827,7.498,0.0,0.0,0.12,0.12,23.5,,0.0,-1.0,1.0,32,0
43.6502,-65.3308,2023-06-01 18:21:00,D2,12.0,1.15677,96.2034,17.644,71.0,15.814,244.0,0.028,84.009,22.116,92.96,27.736,4.088,8.002,0.0,0.0,0.12,0.12,4.75,,0.0,-1.0,1.0,33,0
43.6734,-65.382,2023-06-01 18:21:00,D2,52.0,0.690335,238.325,18.113,71.0,15.597,244.0,0.029,83.935,23.209,97.443,29.094,4.003,8.079,0.0,0.0,0.12,0.12,16.6,,0.0,-1.0,1.0,31,0
43.6069,-65.3326,2023-06-01 18:21:00,C2,0.0,0.325,90.0,17.14,72.0,15.879,244.0,0.023,83.746,21.575,91.028,27.095,3.96,7.673,2.59,1134.0,1.34,1.46,7.01,,0.0,-1.0,0.0,65,100
43.6858,-65.4761,2023-06-01 18:21:00,C2,30.0,0.79628,227.545,17.467,73.0,15.537,244.0,0.029,83.647,22.491,96.202,28.389,3.842,7.678,2.55,1063.0,1.39,1.39,18.56,,13.9569,0.713035,1.0,29,100
43.6827,-65.5455,2023-06-01 18:21:00,C2,40.0,0.18456,331.699,17.283,75.0,15.516,244.0,0.026,83.398,22.561,97.808,28.619,3.715,7.486,2.44,1025.0,1.4,1.4,5.74,,20.1452,0.661899,1.0,29,100
43.6902,-65.4397,2023-06-02 02:32:00,D2,29.0,0.218661,149.036,15.259,82.0,14.104,240.0,0.0,82.181,23.424,102.239,29.787,2.966,6.233,0.0,0.0,0.13,0.13,27.37,,17.2362,0.206095,1.0,34,0
43.6883,-65.4672,2023-06-02 02:32:00,D2,40.0,0.707549,237.995,15.459,82.0,14.143,240.0,0.0,82.151,23.594,103.495,30.057,2.961,6.259,0.0,0.0,0.13,0.13,32.63,,17.2348,0.206095,1.0,30,0
43.5969,-65.4863,2023-06-02 05:48:00,C2,1.0,0.302076,24.444,14.745,83.0,14.02,240.0,0.0,81.881,22.092,98.326,28.292,2.848,5.8,1.66,692.0,1.39,1.39,0.92,,16.7107,0.569328,1.0,39,100
43.6801,-65.4134,2023-06-02 05:48:00,C1,43.0,1.06434,183.366,15.404,82.0,14.084,240.0,0.0,82.178,23.752,103.242,30.158,2.962,6.274,0.03,3.0,0.31,0.31,6.32,,18.8775,0.490779,1.0,37,100
43.6895,-65.4761,2023-06-02 05:48:00,C2,30.0,1.23857,227.454,15.345,82.0,13.901,240.0,0.0,82.164,23.399,102.613,29.806,2.93,6.163,1.78,774.0,1.45,1.45,1.94,,16.6712,0.724806,1.0,30,100
43.6824,-65.5537,2023-06-02 05:48:00,C2,30.0,0.18456,331.699,15.481,82.0,14.014,240.0,0.0,82.097,23.192,103.306,29.71,2.923,6.137,1.77,770.0,1.45,1.45,1.35,,19.1583,0.433789,1.0,34,100
43.6589,-65.4811,2023-06-02 05:48:00,C2,4.0,0.537645,88.6678,14.908,82.0,13.94,240.0,0.0,82.072,22.57,99.719,28.828,2.903,5.98,1.73,732.0,1.41,1.41,1.63,,17.0936,0.533279,1.0,32,100
43.5885,-65.3829,2023-06-02 05:48:00,M2_65,16.0,0.240442,171.027,14.798,83.0,14.216,240.0,0.0,81.937,22.667,98.892,28.82,2.896,5.965,1.35,458.0,1.13,1.13,2.98,,17.382,0.353782,1.0,30,65
43.6738,-65.3908,2023-06-02 05:48:00,M2_35,48.0,1.24762,204.254,15.435,82.0,14.064,240.0,0.0,82.185,23.89,103.481,30.295,2.962,6.292,0.8,223.0,0.93,0.93,1.57,,19.4892,0.148471,1.0,30,35
43.6782,-65.3901,2023-06-02 05:48:00,M2_50,48.0,0.952956,184.514,15.443,82.0,14.056,240.0,0.0,82.199,23.924,103.543,30.329,2.966,6.305,1.12,356.0,1.06,1.06,1.57,,19.407,0.300552,1.0,30,50
43.6891,-65.4703,2023-06-02 05:48:00,D2,40.0,0.707549,237.995,15.465,82.0,14.146,240.0,0.0,82.15,23.591,103.532,30.059,2.961,6.259,0.0,0.0,0.13,0.13,2.7,,17.2348,0.206095,1.0,30,0
43.6849,-65.4184,2023-06-02 05:48:00,D2,44.0,1.06434,183.366,15.436,82.0,14.084,240.0,0.0,82.187,23.795,103.445,30.215,2.965,6.288,0.0,0.0,0.13,0.13,1.22,,19.0471,0.253341,1.0,30,0
43.6925,-65.4579,2023-06-02 05:48:00,D2,35.0,0.123744,135.0,15.38,82.0,14.125,240.0,0.0,82.171,23.531,102.994,29.953,2.966,6.255,0.0,0.0,0.13,0.13,1.8,,17.2348,0.206095,1.0,32,0
43.6897,-65.4234,2023-06-02 05:48:00,D2,44.0,1.13192,210.53,15.453,82.0,14.083,240.0,0.0,82.196,23.814,103.551,30.241,2.968,6.297,0.0,0.0,0.13,0.13,1.22,,17.0693,0.429031,1.0,37,0
43.6872,-65.4472,2023-06-02 05:48:00,D2,35.0,0.616695,72.2996,15.352,82.0,14.118,240.0,0.0,82.165,23.523,102.831,29.93,2.962,6.244,0.0,0.0,0.13,0.13,1.52,,17.3866,0.353782,1.0,34,0
43.6906,-65.4349,2023-06-02 05:48:00,D2,29.0,0.218661,149.036,15.253,82.0,14.097,240.0,0.0,82.187,23.441,102.209,29.797,2.967,6.236,0.0,0.0,0.13,0.13,1.65,,17.2362,0.206095,1.0,32,0
43.6877,-65.4529,2023-06-02 05:48:00,D2,35.0,0.469707,64.7989,15.361,82.0,14.125,240.0,0.0,82.161,23.511,102.884,29.926,2.962,6.243,0.0,0.0,0.13,0.13,1.8,,17.2362,0.206095,1.0,32,0
43.6911,-65.4407,2023-06-02 05:48:00,D2,29.0,0.218661,149.036,15.263,82.0,14.104,240.0,0.0,82.183,23.428,102.26,29.792,2.967,6.235,0.0,0.0,0.13,0.13,1.52,,19.0471,0.253341,1.0,32,0
43.6905,-65.4878,2023-06-02 05:48:00,C2,26.0,0.371231,45.0,15.308,82.0,13.916,240.0,0.0,82.157,23.281,102.353,29.683,2.93,6.147,1.78,774.0,1.45,1.45,1.47,,21.4903,0.228415,0.0,44,100
43.69,-65.482,2023-06-02 05:48:00,C2,26.0,1.23857,227.454,15.297,82.0,13.909,240.0,0.0,82.16,23.292,102.293,29.686,2.93,6.148,1.78,774.0,1.45,1.45,1.94,,11.4441,0.626921,1.0,30,100
43.5693,-65.4731,2023-06-02 05:48:00,M2_65,9.0,0.4272,69.444,14.776,83.0,14.302,240.0,0.0,81.823,22.106,98.117,28.282,2.869,5.84,1.33,443.0,1.11,1.11,1.46,,20.1293,0.505551,1.0,34,65
43.6796,-65.4075,2023-06-02 05:48:00,M2_65,43.0,1.22729,183.504,15.395,82.0,14.077,240.0,0.0,82.183,23.766,103.195,30.165,2.963,6.277,1.42,503.0,1.18,1.18,6.32,,16.8402,0.400704,1.0,29,65
43.6753,-65.4084,2023-06-02 05:48:00,M2_65,26.0,1.22729,183.504,15.14,82.0,14.085,240.0,0.0,82.169,23.339,101.503,29.64,2.959,6.199,1.41,491.0,1.16,1.16,6.32,,20.0876,0.51401,0.0,42,65
43.588,-65.3772,2023-06-02 05:48:00,M2_65,16.0,0.30104,175.236,14.792,83.0,14.21,240.0,0.0,81.944,22.682,98.858,28.828,2.897,5.968,1.36,461.0,1.13,1.13,1.76,,14.069,0.71379,1.0,34,65
43.6902,-65.4292,2023-06-02 05:48:00,M2_65,29.0,1.13192,210.53,15.244,82.0,14.09,240.0,0.0,82.192,23.454,102.159,29.803,2.968,6.239,1.42,494.0,1.16,1.16,1.65,,16.7701,0.467392,1.0,37,65
43.6863,-65.5473,2023-06-02 05:48:00,M2_65,40.0,0.790569,325.305,15.622,82.0,14.002,240.0,0.0,82.11,23.464,104.235,30.029,2.925,6.183,1.4,491.0,1.17,1.17,0.84,,20.1289,0.546546,1.0,35,65
43.6853,-65.4241,2023-06-02 05:48:00,M2_65,44.0,0.728869,185.906,15.445,82.0,14.091,240.0,0.0,82.182,23.782,103.493,30.209,2.965,6.287,1.43,506.0,1.18,1.18,1.22,,20.0876,0.51401,1.0,37,65
43.5964,-65.4806,2023-06-02 05:48:00,M2_65,1.0,0.30104,4.76364,14.733,83.0,14.013,240.0,0.0,81.883,22.099,98.261,28.291,2.848,5.8,1.31,436.0,1.11,1.11,1.85,,13.9213,0.57184,0.0,40,65
43.5905,-65.3538,2023-06-02 05:48:00,M2_35,-1.0,0.936082,34.1145,14.542,83.0,14.176,240.0,0.0,81.985,22.396,97.311,28.433,2.907,5.935,0.76,201.0,0.88,0.88,0.91,,-1.0,0.55382,0.0,43,35
43.5871,-65.3658,2023-06-02 05:48:00,M2_65,16.0,0.520216,125.218,14.78,83.0,14.197,240.0,0.0,81.957,22.714,98.793,28.847,2.9,5.977,1.36,461.0,1.13,1.13,1.27,,17.4342,0.249464,1.0,36,65
43.5723,-65.4552,2023-06-02 05:48:00,C1,3.0,0.257391,60.9454,14.662,83.0,14.278,240.0,0.0,81.845,22.021,97.508,28.149,2.873,5.83,0.03,3.0,0.28,0.28,1.03,,18.22,0.310799,0.0,84,100
43.5909,-65.3594,2023-06-02 05:48:00,C2,-1.0,0.936082,34.1145,14.547,83.0,14.182,240.0,0.0,81.978,22.38,97.34,28.423,2.905,5.93,1.71,713.0,1.39,1.39,1.4,,13.7402,0.600623,1.0,36,100
43.5683,-65.4617,2023-06-02 05:48:00,C2,3.0,0.4272,69.444,14.664,83.0,14.291,240.0,0.0,81.828,21.982,97.47,28.113,2.869,5.818,1.67,691.0,1.38,1.38,1.37,,16.8229,0.44582,1.0,29,100
43.5702,-65.4846,2023-06-02 05:48:00,C2,11.0,0.398826,57.8043,14.83,83.0,14.312,240.0,0.0,81.82,22.14,98.424,28.342,2.869,5.848,1.68,701.0,1.39,1.39,3.03,,18.8917,0.596071,1.0,33,100
43.6819,-65.548,2023-06-02 05:48:00,C2,40.0,0.18456,331.699,15.616,82.0,14.007,240.0,0.0,82.098,23.438,104.183,30.002,2.922,6.173,1.78,780.0,1.46,1.46,1.35,,20.1452,0.661899,1.0,35,100
